geo,geo_label,c_resid,c_resid_label,time,value
NO,Norway,HR,Croatia,2023,0
NO,Norway,HR,Croatia,2024,0
NO,Norway,HR,Croatia,2025,0
PL,Poland,HR,Croatia,2021,0
PL,Poland,HR,Croatia,2022,0
PL,Poland,HR,Croatia,2023,0
PL,Poland,HR,Croatia,2024,0
PL,Poland,HR,Croatia,2025,0
PT,Portugal,HR,Croatia,2021,0
PT,Portugal,HR,Croatia,2022,0
PT,Portugal,HR,Croatia,2023,0
PT,Portugal,HR,Croatia,2024,0
PT,Portugal,HR,Croatia,2025,0
RO,Romania,HR,Croatia,2021,0
RO,Romania,HR,Croatia,2022,0
RO,Romania,HR,Croatia,2023,0
RO,Romania,HR,Croatia,2024,0
RO,Romania,HR,Croatia,2025,0
SE,Sweden,HR,Croatia,2021,0
SE,Sweden,HR,Croatia,2022,0
SE,Sweden,HR,Croatia,2023,0
SE,Sweden,HR,Croatia,2024,0
SE,Sweden,HR,Croatia,2025,0
SI,Slovenia,HR,Croatia,2021,0
SI,Slovenia,HR,Croatia,2022,0
SI,Slovenia,HR,Croatia,2023,0
SI,Slovenia,HR,Croatia,2024,0
SI,Slovenia,HR,Croatia,2025,0
SK,Slovakia,HR,Croatia,2021,0
SK,Slovakia,HR,Croatia,2022,0
SK,Slovakia,HR,Croatia,2023,0
SK,Slovakia,HR,Croatia,2024,0
SK,Slovakia,HR,Croatia,2025,0
AT,Austria,HT,Haiti,2021,0
AT,Austria,HT,Haiti,2022,0
AT,Austria,HT,Haiti,2023,0
AT,Austria,HT,Haiti,2024,0
AT,Austria,HT,Haiti,2025,0
BE,Belgium,HT,Haiti,2021,0
BE,Belgium,HT,Haiti,2022,0
BE,Belgium,HT,Haiti,2023,0
BE,Belgium,HT,Haiti,2024,0
BE,Belgium,HT,Haiti,2025,0
BG,Bulgaria,HT,Haiti,2021,0
BG,Bulgaria,HT,Haiti,2022,0
BG,Bulgaria,HT,Haiti,2023,0
BG,Bulgaria,HT,Haiti,2024,0
BG,Bulgaria,HT,Haiti,2025,0
CH,Switzerland,HT,Haiti,2021,0
CH,Switzerland,HT,Haiti,2022,0
CH,Switzerland,HT,Haiti,2023,0
CH,Switzerland,HT,Haiti,2024,0
CH,Switzerland,HT,Haiti,2025,0
CY,Cyprus,HT,Haiti,2021,0
CY,Cyprus,HT,Haiti,2022,0
CY,Cyprus,HT,Haiti,2023,0
CY,Cyprus,HT,Haiti,2024,0
CY,Cyprus,HT,Haiti,2025,0
CZ,Czechia,HT,Haiti,2021,0
CZ,Czechia,HT,Haiti,2022,0
CZ,Czechia,HT,Haiti,2023,0
CZ,Czechia,HT,Haiti,2024,0
CZ,Czechia,HT,Haiti,2025,0
DE,Germany,HT,Haiti,2021,0
DE,Germany,HT,Haiti,2022,0
DE,Germany,HT,Haiti,2023,0
DE,Germany,HT,Haiti,2024,0
DE,Germany,HT,Haiti,2025,0
DK,Denmark,HT,Haiti,2021,0
DK,Denmark,HT,Haiti,2022,0
DK,Denmark,HT,Haiti,2023,0
DK,Denmark,HT,Haiti,2024,0
DK,Denmark,HT,Haiti,2025,0
EE,Estonia,HT,Haiti,2021,0
EE,Estonia,HT,Haiti,2022,0
EE,Estonia,HT,Haiti,2023,0
EE,Estonia,HT,Haiti,2024,0
EE,Estonia,HT,Haiti,2025,0
EL,Greece,HT,Haiti,2021,0
EL,Greece,HT,Haiti,2022,0
EL,Greece,HT,Haiti,2023,0
EL,Greece,HT,Haiti,2024,0
EL,Greece,HT,Haiti,2025,0
ES,Spain,HT,Haiti,2021,0
ES,Spain,HT,Haiti,2022,0
ES,Spain,HT,Haiti,2023,0
ES,Spain,HT,Haiti,2024,0
ES,Spain,HT,Haiti,2025,0
EU27_2020,European Union - 27 countries (from 2020),HT,Haiti,2021,0
EU27_2020,European Union - 27 countries (from 2020),HT,Haiti,2022,0
EU27_2020,European Union - 27 countries (from 2020),HT,Haiti,2023,0
EU27_2020,European Union - 27 countries (from 2020),HT,Haiti,2024,0
EU27_2020,European Union - 27 countries (from 2020),HT,Haiti,2025,0
FI,Finland,HT,Haiti,2021,0
FI,Finland,HT,Haiti,2022,0
FI,Finland,HT,Haiti,2023,0
FI,Finland,HT,Haiti,2024,0
FI,Finland,HT,Haiti,2025,0
FR,France,HT,Haiti,2021,0
FR,France,HT,Haiti,2022,0
FR,France,HT,Haiti,2023,0
FR,France,HT,Haiti,2024,0
FR,France,HT,Haiti,2025,0
HR,Croatia,HT,Haiti,2021,0
HR,Croatia,HT,Haiti,2022,0
HR,Croatia,HT,Haiti,2023,0
HR,Croatia,HT,Haiti,2024,0
HR,Croatia,HT,Haiti,2025,0
HU,Hungary,HT,Haiti,2021,0
HU,Hungary,HT,Haiti,2022,0
HU,Hungary,HT,Haiti,2023,0
HU,Hungary,HT,Haiti,2024,0
HU,Hungary,HT,Haiti,2025,0
IE,Ireland,HT,Haiti,2021,0
IE,Ireland,HT,Haiti,2022,0
IE,Ireland,HT,Haiti,2023,0
IE,Ireland,HT,Haiti,2024,0
IE,Ireland,HT,Haiti,2025,0
IS,Iceland,HT,Haiti,2021,0
IS,Iceland,HT,Haiti,2022,0
IS,Iceland,HT,Haiti,2023,0
IS,Iceland,HT,Haiti,2024,0
IS,Iceland,HT,Haiti,2025,0
IT,Italy,HT,Haiti,2021,0
IT,Italy,HT,Haiti,2022,0
IT,Italy,HT,Haiti,2023,0
IT,Italy,HT,Haiti,2024,0
IT,Italy,HT,Haiti,2025,0
LI,Liechtenstein,HT,Haiti,2021,0
LI,Liechtenstein,HT,Haiti,2022,0
LI,Liechtenstein,HT,Haiti,2023,0
LI,Liechtenstein,HT,Haiti,2024,0
LI,Liechtenstein,HT,Haiti,2025,0
LT,Lithuania,HT,Haiti,2021,0
LT,Lithuania,HT,Haiti,2022,0
LT,Lithuania,HT,Haiti,2023,0
LT,Lithuania,HT,Haiti,2024,0
LT,Lithuania,HT,Haiti,2025,0
LU,Luxembourg,HT,Haiti,2021,0
LU,Luxembourg,HT,Haiti,2022,0
LU,Luxembourg,HT,Haiti,2023,0
LU,Luxembourg,HT,Haiti,2024,0
LU,Luxembourg,HT,Haiti,2025,0
LV,Latvia,HT,Haiti,2021,0
LV,Latvia,HT,Haiti,2022,0
LV,Latvia,HT,Haiti,2023,0
LV,Latvia,HT,Haiti,2024,0
LV,Latvia,HT,Haiti,2025,0
MT,Malta,HT,Haiti,2021,0
MT,Malta,HT,Haiti,2022,0
MT,Malta,HT,Haiti,2023,0
MT,Malta,HT,Haiti,2024,0
MT,Malta,HT,Haiti,2025,0
NL,Netherlands,HT,Haiti,2021,0
NL,Netherlands,HT,Haiti,2022,0
NL,Netherlands,HT,Haiti,2023,0
NL,Netherlands,HT,Haiti,2024,0
NL,Netherlands,HT,Haiti,2025,0
NO,Norway,HT,Haiti,2021,0
NO,Norway,HT,Haiti,2022,0
NO,Norway,HT,Haiti,2023,0
NO,Norway,HT,Haiti,2024,0
NO,Norway,HT,Haiti,2025,0
PL,Poland,HT,Haiti,2021,0
PL,Poland,HT,Haiti,2022,0
PL,Poland,HT,Haiti,2023,0
PL,Poland,HT,Haiti,2024,0
PL,Poland,HT,Haiti,2025,0
PT,Portugal,HT,Haiti,2021,0
PT,Portugal,HT,Haiti,2022,0
PT,Portugal,HT,Haiti,2023,0
PT,Portugal,HT,Haiti,2024,0
PT,Portugal,HT,Haiti,2025,0
RO,Romania,HT,Haiti,2021,0
RO,Romania,HT,Haiti,2022,0
RO,Romania,HT,Haiti,2023,0
RO,Romania,HT,Haiti,2024,0
RO,Romania,HT,Haiti,2025,0
SE,Sweden,HT,Haiti,2021,0
SE,Sweden,HT,Haiti,2022,0
SE,Sweden,HT,Haiti,2023,0
SE,Sweden,HT,Haiti,2024,0
SE,Sweden,HT,Haiti,2025,0
SI,Slovenia,HT,Haiti,2021,0
SI,Slovenia,HT,Haiti,2022,0
SI,Slovenia,HT,Haiti,2023,0
SI,Slovenia,HT,Haiti,2024,0
SI,Slovenia,HT,Haiti,2025,0
SK,Slovakia,HT,Haiti,2021,0
SK,Slovakia,HT,Haiti,2022,0
SK,Slovakia,HT,Haiti,2023,0
SK,Slovakia,HT,Haiti,2024,0
SK,Slovakia,HT,Haiti,2025,0
AT,Austria,HU,Hungary,2021,0
AT,Austria,HU,Hungary,2022,0
AT,Austria,HU,Hungary,2023,0
AT,Austria,HU,Hungary,2024,0
AT,Austria,HU,Hungary,2025,0
BE,Belgium,HU,Hungary,2021,0
BE,Belgium,HU,Hungary,2022,0
BE,Belgium,HU,Hungary,2023,0
BE,Belgium,HU,Hungary,2024,0
BE,Belgium,HU,Hungary,2025,0
BG,Bulgaria,HU,Hungary,2021,0
BG,Bulgaria,HU,Hungary,2022,0
BG,Bulgaria,HU,Hungary,2023,0
BG,Bulgaria,HU,Hungary,2024,0
BG,Bulgaria,HU,Hungary,2025,0
CH,Switzerland,HU,Hungary,2021,0
CH,Switzerland,HU,Hungary,2022,0
CH,Switzerland,HU,Hungary,2023,0
CH,Switzerland,HU,Hungary,2024,0
CH,Switzerland,HU,Hungary,2025,0
CY,Cyprus,HU,Hungary,2021,0
CY,Cyprus,HU,Hungary,2022,0
CY,Cyprus,HU,Hungary,2023,0
CY,Cyprus,HU,Hungary,2024,0
CY,Cyprus,HU,Hungary,2025,0
CZ,Czechia,HU,Hungary,2021,0
CZ,Czechia,HU,Hungary,2022,0
CZ,Czechia,HU,Hungary,2023,0
CZ,Czechia,HU,Hungary,2024,0
CZ,Czechia,HU,Hungary,2025,0
DE,Germany,HU,Hungary,2021,0
DE,Germany,HU,Hungary,2022,0
DE,Germany,HU,Hungary,2023,0
DE,Germany,HU,Hungary,2024,0
DE,Germany,HU,Hungary,2025,0
DK,Denmark,HU,Hungary,2021,0
DK,Denmark,HU,Hungary,2022,0
DK,Denmark,HU,Hungary,2023,0
DK,Denmark,HU,Hungary,2024,0
DK,Denmark,HU,Hungary,2025,0
EE,Estonia,HU,Hungary,2021,0
EE,Estonia,HU,Hungary,2022,0
EE,Estonia,HU,Hungary,2023,0
EE,Estonia,HU,Hungary,2024,0
EE,Estonia,HU,Hungary,2025,0
EL,Greece,HU,Hungary,2021,0
EL,Greece,HU,Hungary,2022,0
EL,Greece,HU,Hungary,2023,0
EL,Greece,HU,Hungary,2024,0
EL,Greece,HU,Hungary,2025,0
ES,Spain,HU,Hungary,2021,0
ES,Spain,HU,Hungary,2022,0
ES,Spain,HU,Hungary,2023,0
ES,Spain,HU,Hungary,2024,0
ES,Spain,HU,Hungary,2025,0
EU27_2020,European Union - 27 countries (from 2020),HU,Hungary,2021,0
EU27_2020,European Union - 27 countries (from 2020),HU,Hungary,2022,0
EU27_2020,European Union - 27 countries (from 2020),HU,Hungary,2023,0
EU27_2020,European Union - 27 countries (from 2020),HU,Hungary,2024,0
EU27_2020,European Union - 27 countries (from 2020),HU,Hungary,2025,0
FI,Finland,HU,Hungary,2021,0
FI,Finland,HU,Hungary,2022,0
FI,Finland,HU,Hungary,2023,0
FI,Finland,HU,Hungary,2024,0
FI,Finland,HU,Hungary,2025,0
FR,France,HU,Hungary,2021,0
FR,France,HU,Hungary,2022,0
FR,France,HU,Hungary,2023,0
FR,France,HU,Hungary,2024,0
FR,France,HU,Hungary,2025,0
HR,Croatia,HU,Hungary,2021,0
HR,Croatia,HU,Hungary,2022,0
HR,Croatia,HU,Hungary,2023,0
HR,Croatia,HU,Hungary,2024,0
HR,Croatia,HU,Hungary,2025,0
HU,Hungary,HU,Hungary,2021,0
HU,Hungary,HU,Hungary,2022,0
HU,Hungary,HU,Hungary,2023,0
HU,Hungary,HU,Hungary,2024,0
HU,Hungary,HU,Hungary,2025,0
IE,Ireland,HU,Hungary,2021,0
IE,Ireland,HU,Hungary,2022,0
IE,Ireland,HU,Hungary,2023,0
IE,Ireland,HU,Hungary,2024,0
IE,Ireland,HU,Hungary,2025,0
IS,Iceland,HU,Hungary,2021,0
IS,Iceland,HU,Hungary,2022,0
IS,Iceland,HU,Hungary,2023,0
IS,Iceland,HU,Hungary,2024,0
IS,Iceland,HU,Hungary,2025,0
IT,Italy,HU,Hungary,2021,0
IT,Italy,HU,Hungary,2022,0
IT,Italy,HU,Hungary,2023,0
IT,Italy,HU,Hungary,2024,0
IT,Italy,HU,Hungary,2025,0
LI,Liechtenstein,HU,Hungary,2021,0
LI,Liechtenstein,HU,Hungary,2022,0
LI,Liechtenstein,HU,Hungary,2023,0
LI,Liechtenstein,HU,Hungary,2024,0
LI,Liechtenstein,HU,Hungary,2025,0
LT,Lithuania,HU,Hungary,2021,0
LT,Lithuania,HU,Hungary,2022,0
LT,Lithuania,HU,Hungary,2023,0
LT,Lithuania,HU,Hungary,2024,0
LT,Lithuania,HU,Hungary,2025,0
LU,Luxembourg,HU,Hungary,2021,0
LU,Luxembourg,HU,Hungary,2022,0
LU,Luxembourg,HU,Hungary,2023,0
LU,Luxembourg,HU,Hungary,2024,0
LU,Luxembourg,HU,Hungary,2025,0
LV,Latvia,HU,Hungary,2021,0
LV,Latvia,HU,Hungary,2022,0
LV,Latvia,HU,Hungary,2023,0
LV,Latvia,HU,Hungary,2024,0
LV,Latvia,HU,Hungary,2025,0
MT,Malta,HU,Hungary,2021,0
MT,Malta,HU,Hungary,2022,0
MT,Malta,HU,Hungary,2023,0
MT,Malta,HU,Hungary,2024,0
MT,Malta,HU,Hungary,2025,0
NL,Netherlands,HU,Hungary,2021,0
NL,Netherlands,HU,Hungary,2022,0
NL,Netherlands,HU,Hungary,2023,0
NL,Netherlands,HU,Hungary,2024,0
NL,Netherlands,HU,Hungary,2025,0
NO,Norway,HU,Hungary,2021,0
NO,Norway,HU,Hungary,2022,0
NO,Norway,HU,Hungary,2023,0
NO,Norway,HU,Hungary,2024,0
NO,Norway,HU,Hungary,2025,0
PL,Poland,HU,Hungary,2021,0
PL,Poland,HU,Hungary,2022,0
PL,Poland,HU,Hungary,2023,0
PL,Poland,HU,Hungary,2024,0
PL,Poland,HU,Hungary,2025,0
PT,Portugal,HU,Hungary,2021,0
PT,Portugal,HU,Hungary,2022,0
PT,Portugal,HU,Hungary,2023,0
PT,Portugal,HU,Hungary,2024,0
PT,Portugal,HU,Hungary,2025,0
RO,Romania,HU,Hungary,2021,0
RO,Romania,HU,Hungary,2022,0
RO,Romania,HU,Hungary,2023,0
RO,Romania,HU,Hungary,2024,0
RO,Romania,HU,Hungary,2025,0
SE,Sweden,HU,Hungary,2021,0
SE,Sweden,HU,Hungary,2022,0
SE,Sweden,HU,Hungary,2023,0
SE,Sweden,HU,Hungary,2024,0
SE,Sweden,HU,Hungary,2025,0
SI,Slovenia,HU,Hungary,2021,0
SI,Slovenia,HU,Hungary,2022,0
SI,Slovenia,HU,Hungary,2023,0
SI,Slovenia,HU,Hungary,2024,0
SI,Slovenia,HU,Hungary,2025,0
SK,Slovakia,HU,Hungary,2021,0
SK,Slovakia,HU,Hungary,2022,0
SK,Slovakia,HU,Hungary,2023,0
SK,Slovakia,HU,Hungary,2024,0
SK,Slovakia,HU,Hungary,2025,0
AT,Austria,ID,Indonesia,2021,0
AT,Austria,ID,Indonesia,2022,0
AT,Austria,ID,Indonesia,2023,0
AT,Austria,ID,Indonesia,2024,0
AT,Austria,ID,Indonesia,2025,0
BE,Belgium,ID,Indonesia,2021,0
BE,Belgium,ID,Indonesia,2022,0
BE,Belgium,ID,Indonesia,2023,0
BE,Belgium,ID,Indonesia,2024,0
BE,Belgium,ID,Indonesia,2025,0
BG,Bulgaria,ID,Indonesia,2021,0
BG,Bulgaria,ID,Indonesia,2022,0
BG,Bulgaria,ID,Indonesia,2023,0
BG,Bulgaria,ID,Indonesia,2024,0
BG,Bulgaria,ID,Indonesia,2025,0
CH,Switzerland,ID,Indonesia,2021,0
CH,Switzerland,ID,Indonesia,2022,0
CH,Switzerland,ID,Indonesia,2023,0
CH,Switzerland,ID,Indonesia,2024,0
CH,Switzerland,ID,Indonesia,2025,0
CY,Cyprus,ID,Indonesia,2021,0
CY,Cyprus,ID,Indonesia,2022,0
CY,Cyprus,ID,Indonesia,2023,0
CY,Cyprus,ID,Indonesia,2024,0
CY,Cyprus,ID,Indonesia,2025,0
CZ,Czechia,ID,Indonesia,2021,0
CZ,Czechia,ID,Indonesia,2022,0
CZ,Czechia,ID,Indonesia,2023,0
CZ,Czechia,ID,Indonesia,2024,0
CZ,Czechia,ID,Indonesia,2025,0
DE,Germany,ID,Indonesia,2021,0
DE,Germany,ID,Indonesia,2022,0
DE,Germany,ID,Indonesia,2023,0
DE,Germany,ID,Indonesia,2024,0
DE,Germany,ID,Indonesia,2025,0
DK,Denmark,ID,Indonesia,2021,0
DK,Denmark,ID,Indonesia,2022,0
DK,Denmark,ID,Indonesia,2023,0
DK,Denmark,ID,Indonesia,2024,0
DK,Denmark,ID,Indonesia,2025,0
EE,Estonia,ID,Indonesia,2021,0
EE,Estonia,ID,Indonesia,2022,0
EE,Estonia,ID,Indonesia,2023,0
EE,Estonia,ID,Indonesia,2024,0
EE,Estonia,ID,Indonesia,2025,0
EL,Greece,ID,Indonesia,2021,0
EL,Greece,ID,Indonesia,2022,0
EL,Greece,ID,Indonesia,2023,0
EL,Greece,ID,Indonesia,2024,0
EL,Greece,ID,Indonesia,2025,0
ES,Spain,ID,Indonesia,2021,0
ES,Spain,ID,Indonesia,2022,0
ES,Spain,ID,Indonesia,2023,0
ES,Spain,ID,Indonesia,2024,0
ES,Spain,ID,Indonesia,2025,0
EU27_2020,European Union - 27 countries (from 2020),ID,Indonesia,2021,0
EU27_2020,European Union - 27 countries (from 2020),ID,Indonesia,2022,0
EU27_2020,European Union - 27 countries (from 2020),ID,Indonesia,2023,0
EU27_2020,European Union - 27 countries (from 2020),ID,Indonesia,2024,0
EU27_2020,European Union - 27 countries (from 2020),ID,Indonesia,2025,0
FI,Finland,ID,Indonesia,2021,0
FI,Finland,ID,Indonesia,2022,0
FI,Finland,ID,Indonesia,2023,0
FI,Finland,ID,Indonesia,2024,0
FI,Finland,ID,Indonesia,2025,0
FR,France,ID,Indonesia,2021,0
FR,France,ID,Indonesia,2022,0
FR,France,ID,Indonesia,2023,0
FR,France,ID,Indonesia,2024,0
FR,France,ID,Indonesia,2025,0
HR,Croatia,ID,Indonesia,2021,0
HR,Croatia,ID,Indonesia,2022,0
HR,Croatia,ID,Indonesia,2023,0
HR,Croatia,ID,Indonesia,2024,0
HR,Croatia,ID,Indonesia,2025,0
HU,Hungary,ID,Indonesia,2021,0
HU,Hungary,ID,Indonesia,2022,0
HU,Hungary,ID,Indonesia,2023,0
HU,Hungary,ID,Indonesia,2024,0
HU,Hungary,ID,Indonesia,2025,0
IE,Ireland,ID,Indonesia,2021,0
IE,Ireland,ID,Indonesia,2022,0
IE,Ireland,ID,Indonesia,2023,0
IE,Ireland,ID,Indonesia,2024,0
IE,Ireland,ID,Indonesia,2025,0
IS,Iceland,ID,Indonesia,2021,0
IS,Iceland,ID,Indonesia,2022,0
IS,Iceland,ID,Indonesia,2023,0
IS,Iceland,ID,Indonesia,2024,0
IS,Iceland,ID,Indonesia,2025,0
IT,Italy,ID,Indonesia,2021,0
IT,Italy,ID,Indonesia,2022,0
IT,Italy,ID,Indonesia,2023,0
IT,Italy,ID,Indonesia,2024,0
IT,Italy,ID,Indonesia,2025,0
LI,Liechtenstein,ID,Indonesia,2021,0
LI,Liechtenstein,ID,Indonesia,2022,0
LI,Liechtenstein,ID,Indonesia,2023,0
LI,Liechtenstein,ID,Indonesia,2024,0
LI,Liechtenstein,ID,Indonesia,2025,0
LT,Lithuania,ID,Indonesia,2021,0
LT,Lithuania,ID,Indonesia,2022,0
LT,Lithuania,ID,Indonesia,2023,0
LT,Lithuania,ID,Indonesia,2024,0
LT,Lithuania,ID,Indonesia,2025,0
LU,Luxembourg,ID,Indonesia,2021,0
LU,Luxembourg,ID,Indonesia,2022,0
LU,Luxembourg,ID,Indonesia,2023,0
LU,Luxembourg,ID,Indonesia,2024,0
LU,Luxembourg,ID,Indonesia,2025,0
LV,Latvia,ID,Indonesia,2021,0
LV,Latvia,ID,Indonesia,2022,0
LV,Latvia,ID,Indonesia,2023,0
LV,Latvia,ID,Indonesia,2024,0
LV,Latvia,ID,Indonesia,2025,0
MT,Malta,ID,Indonesia,2021,0
MT,Malta,ID,Indonesia,2022,0
MT,Malta,ID,Indonesia,2023,0
MT,Malta,ID,Indonesia,2024,0
MT,Malta,ID,Indonesia,2025,0
NL,Netherlands,ID,Indonesia,2021,0
NL,Netherlands,ID,Indonesia,2022,0
NL,Netherlands,ID,Indonesia,2023,0
NL,Netherlands,ID,Indonesia,2024,0
NL,Netherlands,ID,Indonesia,2025,0
NO,Norway,ID,Indonesia,2021,0
NO,Norway,ID,Indonesia,2022,0
NO,Norway,ID,Indonesia,2023,0
NO,Norway,ID,Indonesia,2024,0
NO,Norway,ID,Indonesia,2025,0
PL,Poland,ID,Indonesia,2021,0
PL,Poland,ID,Indonesia,2022,0
PL,Poland,ID,Indonesia,2023,0
PL,Poland,ID,Indonesia,2024,0
PL,Poland,ID,Indonesia,2025,0
PT,Portugal,ID,Indonesia,2021,0
PT,Portugal,ID,Indonesia,2022,0
PT,Portugal,ID,Indonesia,2023,0
PT,Portugal,ID,Indonesia,2024,0
PT,Portugal,ID,Indonesia,2025,0
RO,Romania,ID,Indonesia,2021,0
RO,Romania,ID,Indonesia,2022,0
RO,Romania,ID,Indonesia,2023,0
RO,Romania,ID,Indonesia,2024,0
RO,Romania,ID,Indonesia,2025,0
SE,Sweden,ID,Indonesia,2021,0
SE,Sweden,ID,Indonesia,2022,0
SE,Sweden,ID,Indonesia,2023,0
SE,Sweden,ID,Indonesia,2024,0
SE,Sweden,ID,Indonesia,2025,0
SI,Slovenia,ID,Indonesia,2021,0
SI,Slovenia,ID,Indonesia,2022,0
SI,Slovenia,ID,Indonesia,2023,0
SI,Slovenia,ID,Indonesia,2024,0
SI,Slovenia,ID,Indonesia,2025,0
SK,Slovakia,ID,Indonesia,2021,0
SK,Slovakia,ID,Indonesia,2022,0
SK,Slovakia,ID,Indonesia,2023,0
SK,Slovakia,ID,Indonesia,2024,0
SK,Slovakia,ID,Indonesia,2025,0
AT,Austria,IE,Ireland,2021,0
AT,Austria,IE,Ireland,2022,0
AT,Austria,IE,Ireland,2023,0
AT,Austria,IE,Ireland,2024,0
AT,Austria,IE,Ireland,2025,0
BE,Belgium,IE,Ireland,2021,0
BE,Belgium,IE,Ireland,2022,0
BE,Belgium,IE,Ireland,2023,0
BE,Belgium,IE,Ireland,2024,0
BE,Belgium,IE,Ireland,2025,0
BG,Bulgaria,IE,Ireland,2021,0
BG,Bulgaria,IE,Ireland,2022,0
BG,Bulgaria,IE,Ireland,2023,0
BG,Bulgaria,IE,Ireland,2024,0
BG,Bulgaria,IE,Ireland,2025,0
CH,Switzerland,IE,Ireland,2021,0
CH,Switzerland,IE,Ireland,2022,0
CH,Switzerland,IE,Ireland,2023,0
CH,Switzerland,IE,Ireland,2024,0
CH,Switzerland,IE,Ireland,2025,0
CY,Cyprus,IE,Ireland,2021,0
CY,Cyprus,IE,Ireland,2022,0
CY,Cyprus,IE,Ireland,2023,0
CY,Cyprus,IE,Ireland,2024,0
CY,Cyprus,IE,Ireland,2025,0
CZ,Czechia,IE,Ireland,2021,0
CZ,Czechia,IE,Ireland,2022,0
CZ,Czechia,IE,Ireland,2023,0
CZ,Czechia,IE,Ireland,2024,0
CZ,Czechia,IE,Ireland,2025,0
DE,Germany,IE,Ireland,2021,0
DE,Germany,IE,Ireland,2022,0
DE,Germany,IE,Ireland,2023,0
DE,Germany,IE,Ireland,2024,0
DE,Germany,IE,Ireland,2025,0
DK,Denmark,IE,Ireland,2021,0
DK,Denmark,IE,Ireland,2022,0
DK,Denmark,IE,Ireland,2023,0
DK,Denmark,IE,Ireland,2024,0
DK,Denmark,IE,Ireland,2025,0
EE,Estonia,IE,Ireland,2021,0
EE,Estonia,IE,Ireland,2022,0
EE,Estonia,IE,Ireland,2023,0
EE,Estonia,IE,Ireland,2024,0
EE,Estonia,IE,Ireland,2025,0
EL,Greece,IE,Ireland,2021,0
EL,Greece,IE,Ireland,2022,0
EL,Greece,IE,Ireland,2023,0
EL,Greece,IE,Ireland,2024,0
EL,Greece,IE,Ireland,2025,0
ES,Spain,IE,Ireland,2021,0
ES,Spain,IE,Ireland,2022,0
ES,Spain,IE,Ireland,2023,0
ES,Spain,IE,Ireland,2024,0
ES,Spain,IE,Ireland,2025,0
EU27_2020,European Union - 27 countries (from 2020),IE,Ireland,2021,0
EU27_2020,European Union - 27 countries (from 2020),IE,Ireland,2022,0
EU27_2020,European Union - 27 countries (from 2020),IE,Ireland,2023,0
EU27_2020,European Union - 27 countries (from 2020),IE,Ireland,2024,0
EU27_2020,European Union - 27 countries (from 2020),IE,Ireland,2025,0
FI,Finland,IE,Ireland,2021,0
FI,Finland,IE,Ireland,2022,0
FI,Finland,IE,Ireland,2023,0
FI,Finland,IE,Ireland,2024,0
FI,Finland,IE,Ireland,2025,0
FR,France,IE,Ireland,2021,0
FR,France,IE,Ireland,2022,0
FR,France,IE,Ireland,2023,0
FR,France,IE,Ireland,2024,0
FR,France,IE,Ireland,2025,0
HR,Croatia,IE,Ireland,2021,0
HR,Croatia,IE,Ireland,2022,0
HR,Croatia,IE,Ireland,2023,0
HR,Croatia,IE,Ireland,2024,0
HR,Croatia,IE,Ireland,2025,0
HU,Hungary,IE,Ireland,2021,0
HU,Hungary,IE,Ireland,2022,0
HU,Hungary,IE,Ireland,2023,0
HU,Hungary,IE,Ireland,2024,0
HU,Hungary,IE,Ireland,2025,0
IE,Ireland,IE,Ireland,2021,0
IE,Ireland,IE,Ireland,2022,0
IE,Ireland,IE,Ireland,2023,0
IE,Ireland,IE,Ireland,2024,0
IE,Ireland,IE,Ireland,2025,0
IS,Iceland,IE,Ireland,2021,0
IS,Iceland,IE,Ireland,2022,0
IS,Iceland,IE,Ireland,2023,0
IS,Iceland,IE,Ireland,2024,0
IS,Iceland,IE,Ireland,2025,0
IT,Italy,IE,Ireland,2021,0
IT,Italy,IE,Ireland,2022,0
IT,Italy,IE,Ireland,2023,0
IT,Italy,IE,Ireland,2024,0
IT,Italy,IE,Ireland,2025,0
LI,Liechtenstein,IE,Ireland,2021,0
LI,Liechtenstein,IE,Ireland,2022,0
LI,Liechtenstein,IE,Ireland,2023,0
LI,Liechtenstein,IE,Ireland,2024,0
LI,Liechtenstein,IE,Ireland,2025,0
LT,Lithuania,IE,Ireland,2021,0
LT,Lithuania,IE,Ireland,2022,0
LT,Lithuania,IE,Ireland,2023,0
LT,Lithuania,IE,Ireland,2024,0
LT,Lithuania,IE,Ireland,2025,0
LU,Luxembourg,IE,Ireland,2021,0
LU,Luxembourg,IE,Ireland,2022,0
LU,Luxembourg,IE,Ireland,2023,0
LU,Luxembourg,IE,Ireland,2024,0
LU,Luxembourg,IE,Ireland,2025,0
LV,Latvia,IE,Ireland,2021,0
LV,Latvia,IE,Ireland,2022,0
LV,Latvia,IE,Ireland,2023,0
LV,Latvia,IE,Ireland,2024,0
LV,Latvia,IE,Ireland,2025,0
MT,Malta,IE,Ireland,2021,0
MT,Malta,IE,Ireland,2022,0
MT,Malta,IE,Ireland,2023,0
MT,Malta,IE,Ireland,2024,0
MT,Malta,IE,Ireland,2025,0
NL,Netherlands,IE,Ireland,2021,0
NL,Netherlands,IE,Ireland,2022,0
NL,Netherlands,IE,Ireland,2023,0
NL,Netherlands,IE,Ireland,2024,0
NL,Netherlands,IE,Ireland,2025,0
NO,Norway,IE,Ireland,2021,0
NO,Norway,IE,Ireland,2022,0
NO,Norway,IE,Ireland,2023,0
NO,Norway,IE,Ireland,2024,0
NO,Norway,IE,Ireland,2025,0
